X.Intercept...Intercept.,X.Intercept..p.value,score_ieg62,Std..Error,t_value,p_value,r_squared,adj_r_squared,f_statistic.value,f_pvalue.value,Cluster,adj_p_value
38.792703924460625,0,-13.115144113351903,9.777841322210083,-1.3413128400397778,0.18001301986387158,0.0011453534139369238,5.087347736654202e-4,1.7991201348555728,0.1800130198638719,Pitx2 Glut,0.5914436750114663
32.14953261261812,0,7.515272233324312,14.804873640444114,0.5076215046370953,0.611805851156485,2.0033279183356893e-4,-5.771164050623057e-4,0.2576795919700275,0.6118058511564857,TH Prkcd Grin2c Glut_4,0.9782618980397657
35.49861852591642,0,12.16280454004862,7.174339403284513,1.695320482674728,0.09006389168381977,4.5448588765108265e-4,2.9635497258828636e-4,2.8741115389764933,0.09006389168381858,TH Prkcd Grin2c Glut_3,0.5321957235862077
35.7118971088064,0,3.3763199605864083,11.247956666688362,0.30017184993125234,0.7640717411683524,3.7062854797027674e-5,-3.742752518032244e-4,0.09010313949115,0.7640717411683526,TH Prkcd Grin2c Glut_6,0.988513395802449
36.65549141502256,0,-10.709232734317393,13.249384523619232,-0.8082815254721005,0.41906855692166667,4.756069201532568e-4,-2.523787994970217e-4,0.6533190244195033,0.41906855692166745,PH-LHA-MM Foxb1 Glut,0.8512330062471354
37.60337619936377,0,-11.225796180307078,7.0670705635346405,-1.5884652741732954,0.11224550127650139,5.13212653201983e-4,3.098168885812269e-4,2.5232219272544483,0.112245501276501,ZI Mixed Gaba,0.5587856030560673
38.491627821988324,0,-2.2486994988771,8.476791250229116,-0.26527720602018134,0.7908107166419592,1.9039679700651575e-5,-2.515179394337874e-4,0.07037199603387259,0.790810716641961,PH-LHA-PVH-SO-PVa Nxph4 Glut,0.988513395802449
30.62007803730668,0,0.45585411575426593,8.08848391578249,0.05635841283739093,0.9550593389747819,8.612440244050279e-7,-2.7028819706997886e-4,0.0031762706975499012,0.955059338974781,STR D1 Gaba,0.9990707405765915
30.94238055597278,0,-3.411457821012703,6.668280644596059,-0.5115948177402118,0.6089644097366924,6.903486918849454e-5,-1.9472956371324734e-4,0.2617292575386398,0.6089644097366931,PO-MEA-BST Mixed Gaba,0.9782618980397657
39.970714272062224,0,-1.6098297684215794,11.876013216191543,-0.13555304622150188,0.892189325805274,9.90002501651347e-6,-5.288877443663242e-4,0.018374628339929235,0.8921893258052722,PF Fzd5 Glut,0.9990707405765915
36.3776239378398,3.350970811783897e-150,-60.27154735330585,33.8316470801461,-1.7815138355671678,0.07568576998574322,0.00888584667026353,0.006086089174981879,3.173791546317244,0.07568576998574311,VMH Nr5a1 Glut_1,0.5321957235862077
33.106011635000456,0,-15.491853642956803,13.396651954927556,-1.156397411463585,0.24771706162248439,9.597496718519573e-4,2.4204834259311525e-4,1.3372549732396737,0.24771706162248552,PV-PT Ntrk1-Sp9 Glut,0.624725485547266
34.21011471172435,0,-0.9544170335726551,6.041676976726187,-0.15797220494397013,0.8744848775175861,4.832512962519118e-6,-1.8881488585376083e-4,0.024955217534860945,0.8744848775175829,TH Sema5b-Ntrk Glut,0.9990707405765915
33.9545107889467,0,-14.394021855357366,11.588793363052822,-1.242063897803901,0.21434573764649686,7.026612191413872e-4,2.4719296992503637e-4,1.542722726227812,0.21434573764649795,RE-Xi Nox4 Glut,0.624725485547266
36.84067227249903,0,10.189874094850385,17.454635471735955,0.5837918592657352,0.5594618646894818,2.627011588218838e-4,-5.081063190819357e-4,0.3408129349449348,0.5594618646894871,TU-ARH Otp Six6 Gaba,0.9782618980397657
35.639423867281344,0,-7.841548714565556,10.839669543750412,-0.723412155962502,0.46947728744359984,1.564254965615166e-4,-1.4248140164596634e-4,0.5233251473943173,0.4694772874435985,VMH Nr5a1 Glut_2,0.9059761686772257
30.908734864659042,4.799500722141711e-249,26.257798500758604,22.291176725462176,1.177945822427828,0.2392553398390095,0.002159998815102098,6.033061455469335e-4,1.3875563605751744,0.2392553398390091,GPe-SI Sox6 Cyp26b1 Gaba,0.624725485547266
34.39499429599483,0,-16.143232430069492,7.095434782709169,-2.2751576082989104,0.022929864743182194,8.195373058321715e-4,6.612136704819971e-4,5.176342142600447,0.022929864743181816,Mixed,0.24412473306902993
31.925397524741307,0,-1.8088871454516635,8.690810499007176,-0.20813791137872675,0.8351302023308975,9.112535840424776e-6,-2.0123472698330147e-4,0.04332139015309981,0.8351302023308955,AHN-PVHd-PVR Mixed Gaba,0.9990707405765915
33.32953291226793,0,-13.63438833122107,10.425434864906384,-1.3078004426574585,0.1910818026960122,8.004557118471546e-4,3.3244655761377473e-4,1.7103419978150385,0.191081802696013,Mixed Meis2 Gaba,0.5914436750114663
33.8499956773329,3.2876183934729726e-120,-13.915728384679058,30.758851817048953,-0.4524137788838359,0.6513212325040978,7.304597075923967e-4,-0.002838360079166158,0.2046782273239527,0.6513212325040973,TH Prkcd Grin2c Glut_1,0.9857503726838301
33.67187377502499,5.041927560993291e-150,13.240011383239954,25.28781306794759,0.5235728114433796,0.6008996392795871,7.651361543713281e-4,-0.0020260226831863015,0.2741284888827228,0.6008996392795884,GPi Tbr1 Cngb3 Gaba-Glut,0.9782618980397657
36.24763941669868,0,-14.28975176218049,12.969058990116647,-1.101834124825117,0.2706444135151403,5.062260578791121e-4,8.924909753615928e-5,1.2140384386291325,0.27064441351514024,ZI Pax6 Gaba,0.624725485547266
35.032104601174936,0,-34.36796543305333,15.455448211559805,-2.223679634690117,0.02629035586897245,0.0026657134207129433,0.002126613806345823,4.944751117735578,0.026290355868972385,ZI-PVH-SBPV Pax6-Prox1 Gaba,0.24412473306902993
30.02768161830112,0,8.033481984121146,6.01588947136597,1.3353772575707015,0.1818098967268227,3.342652067285792e-4,1.4681616588985147e-4,1.7832324200370415,0.1818098967268234,STR D1-D2 Gaba,0.5914436750114663
33.5703852106185,0,10.68162420140455,9.825232721595034,1.0871624626180343,0.2770196961114521,2.46584051952332e-4,3.7954374166870863e-5,1.1819222201257062,0.2770196961114525,RT-ZI Gnb3 Gaba_2,0.624725485547266
32.58373450330497,0,-15.370763560458505,13.647249303538151,-1.1262902302571347,0.260213511280273,8.012094341487581e-4,1.6960463606663367e-4,1.2685296827726706,0.26021351128027287,PO-MEA Glut,0.624725485547266
31.291494548052892,0,-2.6423086640059523,7.176792153854262,-0.3681740542795172,0.7127733464021541,5.19927451158602e-5,-3.3156997343231076e-4,0.13555213424461324,0.7127733464021577,STR-PAL Chst9 Gaba,0.9857503726838301
35.85826793132962,0,-6.007750869225839,8.868985803776617,-0.6773887118713845,0.4981975875318393,1.1193074089738689e-4,-1.320038941985402e-4,0.45885546697077173,0.49819758753183996,DMH Gaba,0.9252240911305587
30.78575446236972,0,-10.370758313310468,9.572810166433564,-1.0833556847993138,0.2787236781672418,3.2837227610762337e-4,4.8587325723215e-5,1.1736595397869936,0.2787236781672409,PO-CEA-BST Meis2 Gaba,0.624725485547266
31.1422945440796,0,16.151408529345648,9.483563078365755,1.7030949650338512,0.08865959752762441,0.0010191967100889896,6.678140849430969e-4,2.9005324599236575,0.08865959752762424,SI-MA-LPO-LHA Skor1 Glut,0.5321957235862077
32.390395688379016,0,-20.86399905373014,9.035150755915248,-2.309203201736355,0.020989903114050953,0.0015117428109528185,0.0012282424539995507,5.332419426909443,0.02098990311405083,Trh Glut,0.24412473306902993
37.69304834984746,0,16.726937257271533,18.674811238287376,0.895695118083856,0.3706898386976786,0.0010196586555599506,-2.5130869984013593e-4,0.8022697445592548,0.3706898386976778,DMH Hmx2-Vgll1 Glut,0.7772528875919067
36.6644692023967,0,4.110965806175004,9.827855409559032,0.4182973430985245,0.6757541998610512,4.7661217061567054e-5,-2.247311389131923e-4,0.17497266724328597,0.6757541998610501,TH Prkcd Grin2c Glut_2,0.9857503726838301
30.87679031429004,0,0.6714965556093876,18.504891211374506,0.03628751706449563,0.9710608571813191,1.409830876084852e-6,-0.0010692524712321294,0.0013167838947058437,0.9710608571813214,AV Col27a1 Glut,0.9990707405765915
31.371138197944884,1.3085591978266459e-260,-39.1910807537913,21.912184725267075,-1.7885519515815245,0.07411934711243814,0.004549094148529694,0.003127021425884835,3.1989180835060886,0.07411934711243777,SCH Six6 Cdc14a Gaba,0.5321957235862077
